egoid,alterid,mu,k,p,c,branching factor,log likelihood,AIC
38815,717225,0.106772827,0.004177603,1.62488703,0.000391614,0.899920764,1679.233039,-3350.466078
38815,717225,0.106772827,0.004177603,1.62488703,0.000391614,0.899920764,1679.233039,-3350.466078
38815,732888,0.098904663,0.020924171,1.336202227,0.000304003,0.947353149,5035.865869,-10063.73174
38815,732888,0.098904663,0.020924171,1.336202227,0.000304003,0.947353149,5035.865869,-10063.73174
38815,800345,0.043555603,0.011761172,1.432274925,0.000287695,0.923432469,956.6933147,-1905.386629
38815,800345,0.043555603,0.011761172,1.432274925,0.000287695,0.923432469,956.6933147,-1905.386629
38815,834237,0.043066868,0.032999554,1.254552349,0.0003068,1.016272705,4023.332336,-8038.664671
38815,834237,0.043066868,0.032999554,1.254552349,0.0003068,1.016272705,4023.332336,-8038.664671
38815,866408,0.149812592,0.019866255,1.320053039,0.000248027,0.884801321,3179.81368,-6351.627359
38815,866408,0.149812592,0.019866255,1.320053039,0.000248027,0.884801321,3179.81368,-6351.627359
38815,888008,0.19222206,0.013559121,1.400246295,0.000288645,0.88436259,4866.187595,-9724.375189
38815,888008,0.19222206,0.013559121,1.400246295,0.000288645,0.88436259,4866.187595,-9724.375189
38815,964702,0.249236369,0.014953534,1.412322827,0.000379804,0.932893763,13322.27809,-26636.55618
38815,964702,0.249236369,0.014953534,1.412322827,0.000379804,0.932893763,13322.27809,-26636.55618
38815,972868,0.097482508,0.015976677,1.386773264,0.000374934,0.873237715,1687.22966,-3366.459321
38815,972868,0.097482508,0.015976677,1.386773264,0.000374934,0.873237715,1687.22966,-3366.459321
38824,845492,0.018778276,0.004364606,1.639541168,0.000410603,0.999844326,400556.7588,-801105.5177
38824,845492,0.018778276,0.004364606,1.639541168,0.000410603,0.999844326,400556.7588,-801105.5177
38826,91484,0.988284158,0.000670478,1.922405445,0.000433909,0.918638274,56758.24423,-113508.4885
38826,91484,0.988284158,0.000670478,1.922405445,0.000433909,0.918638274,56758.24423,-113508.4885
38826,314778,0.336539378,0.007263493,1.537660231,0.000350818,0.973216756,53336.81876,-106665.6375
38826,314778,0.336539378,0.007263493,1.537660231,0.000350818,0.973216756,53336.81876,-106665.6375
38826,429169,0.18999831,0.006668314,1.552968876,0.000377549,0.942199319,12983.38604,-25958.77209
38826,429169,0.18999831,0.006668314,1.552968876,0.000377549,0.942199319,12983.38604,-25958.77209
39146,12029,0.071142676,0.009437495,1.502572052,0.00043045,0.923325383,2398.574734,-4789.149469
39146,12029,0.071142676,0.009437495,1.502572052,0.00043045,0.923325383,2398.574734,-4789.149469
39146,72348,0.088838557,0.024945674,1.317760053,0.000447331,0.910315825,2724.257741,-5440.515482
39146,72348,0.088838557,0.024945674,1.317760053,0.000447331,0.910315825,2724.257741,-5440.515482
39146,245020,0.009521356,3.26E-14,8.21335733,0.011438909,0.458306168,-25.44995066,58.89990132
39146,318210,0.03178136,0.040002964,1.159371377,0.000153066,1.017894479,125.8535741,-243.7071481
39146,318210,0.03178136,0.040002964,1.159371377,0.000153066,1.017894479,125.8535741,-243.7071481
39146,398487,0.171697081,0.011107126,1.428861211,0.000319633,0.817154437,3980.143608,-7952.287217
39146,398487,0.171697081,0.011107126,1.428861211,0.000319633,0.817154437,3980.143608,-7952.287217
39146,926280,0.079586862,0.015796987,1.410571314,0.000409785,0.946178573,2847.262266,-5686.524532
39146,926280,0.079586862,0.015796987,1.410571314,0.000409785,0.946178573,2847.262266,-5686.524532
39146,982366,0.270023167,0.000579787,2.018570053,0.00073829,0.881470995,11864.94211,-23721.88421
39146,982366,0.270023167,0.000579787,2.018570053,0.00073829,0.881470995,11864.94211,-23721.88421
39414,229944,0.070974276,0.000434666,2.123817934,0.001039861,0.870634719,1033.660238,-2059.320475
39414,229944,0.070974276,0.000434666,2.123817934,0.001039861,0.870634719,1033.660238,-2059.320475
39414,311300,0.086926599,0.063797416,1.004612266,0.00025402,14.37045192,-41.2653589,90.5307178
39414,311300,0.086926599,0.063797416,1.004612266,0.00025402,14.37045192,-41.2653589,90.5307178
39414,387294,0.720728566,0.005675449,1.575221398,0.000505617,0.776600172,7361.417499,-14714.835
39414,387294,0.720728566,0.005675449,1.575221398,0.000505617,0.776600172,7361.417499,-14714.835
39414,970201,0.015969971,0.011157567,1.661043995,0.002077508,1.001293491,6570.914372,-13133.82874
39414,970201,0.015969971,0.011157567,1.661043995,0.002077508,1.001293491,6570.914372,-13133.82874
39738,496097,0.014124644,0.034676693,1.264892082,0.000434123,1.017743653,6769.385268,-13530.77054
39738,496097,0.014124644,0.034676693,1.264892082,0.000434123,1.017743653,6769.385268,-13530.77054
39787,211527,0.517724932,0.001433524,1.808532299,0.0005862,0.727522928,2295.159793,-4582.319587
39787,211527,0.517724932,0.001433524,1.808532299,0.0005862,0.727522928,2295.159793,-4582.319587
40021,98700,5.920623956,0.001262797,1.810002435,0.000404365,0.873713103,112301.6538,-224595.3075
40021,98700,5.920623956,0.001262797,1.810002435,0.000404365,0.873713103,112301.6538,-224595.3075
40021,445509,3.638510394,0.002286855,1.716758822,0.000385196,0.893528026,66827.70684,-133647.4137
40021,445509,3.638510394,0.002286855,1.716758822,0.000385196,0.893528026,66827.70684,-133647.4137
40021,456441,3.350405578,0.000681983,1.936828053,0.000518214,0.871070708,93131.97562,-186255.9512
40021,456441,3.350405578,0.000681983,1.936828053,0.000518214,0.871070708,93131.97562,-186255.9512
40021,481484,21.51039913,1.68E-05,2.580311271,0.00074816,0.925093635,553598.3785,-1107188.757
40021,481484,21.51039913,1.68E-05,2.580311271,0.00074816,0.925093635,553598.3785,-1107188.757
40021,594420,0.20286624,0.020449524,1.349452185,0.000293381,1.004058391,82896.97007,-165785.9401
40021,594420,0.20286624,0.020449524,1.349452185,0.000293381,1.004058391,82896.97007,-165785.9401
40021,993235,2.117713659,0.003093119,1.691358744,0.00057801,0.775099447,22779.66593,-45551.33186
40021,993235,2.117713659,0.003093119,1.691358744,0.00057801,0.775099447,22779.66593,-45551.33186
42137,57292,0.012612244,0.050089857,1.098285818,0.000144193,1.215570847,131.2733094,-254.5466188
42137,57292,0.012612244,0.050089857,1.098285818,0.000144193,1.215570847,131.2733094,-254.5466188
42137,61028,0.008137085,0.026173727,1.295178795,0.000271552,1.000993376,1458.427673,-2908.855346
42137,61028,0.008137085,0.026173727,1.295178795,0.000271552,1.000993376,1458.427673,-2908.855346
42137,92339,0.236869288,0.022109496,1.315933345,0.000264648,0.944455444,6832.293577,-13656.58715
42137,92339,0.236869288,0.022109496,1.315933345,0.000264648,0.944455444,6832.293577,-13656.58715
42137,352129,0.1352082,0.020018645,1.318729322,0.000248945,0.884464133,1598.409133,-3188.818267
42137,352129,0.1352082,0.020018645,1.318729322,0.000248945,0.884464133,1598.409133,-3188.818267
42137,551042,0.098210554,0.028190063,1.228882618,0.000210972,0.854681098,503.9199794,-999.8399588
42137,551042,0.098210554,0.028190063,1.228882618,0.000210972,0.854681098,503.9199794,-999.8399588
42137,637611,0.080219124,0.041631026,1.169667722,0.00021574,1.027617601,1038.981749,-2069.963499
42137,637611,0.080219124,0.041631026,1.169667722,0.00021574,1.027617601,1038.981749,-2069.963499
42137,681197,0.073438761,0.010122513,1.460014484,0.000368375,0.835743772,651.8904939,-1295.780988
42137,681197,0.073438761,0.010122513,1.460014484,0.000368375,0.835743772,651.8904939,-1295.780988
42137,699517,0.234871187,0.001243782,1.804884223,0.00047319,0.73319991,1758.83668,-3509.67336
42137,699517,0.234871187,0.001243782,1.804884223,0.00047319,0.73319991,1758.83668,-3509.67336
42137,713645,0.314007149,0.00939458,1.472572286,0.000320408,0.89067016,7362.989118,-14717.97824
42137,713645,0.314007149,0.00939458,1.472572286,0.000320408,0.89067016,7362.989118,-14717.97824
42617,63138,0.057704113,0.03434828,1.23471045,0.000244695,1.030386521,10841.4944,-21674.9888
42617,76791,0.167631621,0.027954123,1.279403673,0.000305037,0.960503024,10829.76527,-21651.53055
42617,454986,0.614825168,0.006206366,1.525819125,0.000371145,0.751277748,11174.4064,-22340.81279
42617,454986,0.614825168,0.006206366,1.525819125,0.000371145,0.751277748,11174.4064,-22340.81279
42617,491160,0.623844339,0.014702207,1.394353288,0.000453067,0.776516015,10294.22823,-20580.45646
42617,491160,0.623844339,0.014702207,1.394353288,0.000453067,0.776516015,10294.22823,-20580.45646
42617,580142,0.402898626,0.004513305,1.628180819,0.000425849,0.941557629,39521.95545,-79035.91089
42617,847224,0.114140947,0.00235013,1.698147247,0.000445922,0.735285394,1249.485897,-2490.971794
42646,304715,0.21446245,0.036017792,1.248172572,0.000453301,0.980745496,9895.159151,-19782.3183
42646,383634,0.738675175,0.017065239,1.375602813,0.000338072,0.914318614,15622.75716,-31237.51433
42646,530366,0.072802075,0.024705422,1.320726822,0.000354284,0.984855842,9146.777217,-18285.55443
42646,564210,1.568380513,0.009903718,1.497202772,0.00043464,0.934966642,56261.18288,-112514.3658
42646,744440,0.737301162,0.01860051,1.476752986,0.001169099,0.975308702,59830.41215,-119652.8243
42646,838388,0.863130834,0.005587669,1.592695868,0.000418846,0.947311749,45869.98166,-91731.96333
42646,900880,0.2768711,0.025271069,1.315977773,0.000503259,0.88130812,4565.428352,-9122.856703
43114,861669,1.051539868,0.009786094,1.42900416,0.000338852,0.702728785,6736.013668,-13464.02734
43125,311245,0.224092259,0.005072338,1.592772907,0.000360154,0.940892892,19671.08947,-39334.17893
43125,606913,0.492881073,0.013748512,1.380975437,0.000282915,0.8113167,7806.017944,-15604.03589
43125,606913,0.492881073,0.013748512,1.380975437,0.000282915,0.8113167,7806.017944,-15604.03589
43125,673632,0.107550645,0.0240066,1.31729113,0.000355442,0.940336201,4779.01439,-9550.028781
43125,673632,0.107550645,0.0240066,1.31729113,0.000355442,0.940336201,4779.01439,-9550.028781
43125,846994,0.518493569,0.002022642,1.738079424,0.000435376,0.829087909,13265.87896,-26523.75792
43125,846994,0.518493569,0.002022642,1.738079424,0.000435376,0.829087909,13265.87896,-26523.75792
43177,265592,0.257069817,0.007656202,1.519419015,0.000348885,0.921068523,19178.3047,-38348.6094
43177,546884,0.493754311,0.012996503,1.422353626,0.000322331,0.918082683,30736.25068,-61464.50136
43177,587479,0.019090668,0.016298956,1.395406152,0.000313725,1.000927399,45155.7465,-90303.493
43177,872567,0.315509477,0.012129113,1.432291377,0.000304602,0.92918955,23565.57066,-47123.14133
43177,918817,0.223157445,0.006440848,1.543885826,0.000322518,0.938390174,22630.07545,-45252.15089
43382,435381,0.084232542,0.021231237,1.31379706,0.000262658,0.899313795,857.101047,-1706.202094
43382,930783,0.922544275,0.001591849,1.802401976,0.000522815,0.85253826,21180.38464,-42352.76929
43581,237528,1.077889338,0.030261291,1.240877282,0.000332929,0.864526285,15487.23084,-30966.46168
43581,347998,1.289570928,0.003832754,1.603219052,0.000342676,0.782096129,21946.13131,-43884.26262
43581,722944,1.317717329,0.003922557,1.597707828,0.000369216,0.739338769,16128.30643,-32248.61285
43710,34062,0.820271464,0.002218375,1.73427917,0.000481066,0.824824789,23613.47842,-47218.95685
43710,223219,0.382663558,0.004392069,1.604310472,0.000345798,0.897500281,17636.90414,-35265.80827
43710,456235,0.534357687,0.016425859,1.36074217,0.000246292,0.912194668,31631.93328,-63255.86656
43710,540775,1.117475378,0.001249276,1.825851709,0.000428112,0.915357036,103389.7775,-206771.5549
43710,642088,0.713683658,0.009456418,1.458019704,0.000274962,0.882522505,37329.24519,-74650.49038
43710,775814,0.39890331,0.018390933,1.348573775,0.000243448,0.959208409,49535.12612,-99062.25224
43794,15134,1.654392954,0.010774156,1.453766619,0.000324926,0.908628305,83650.32567,-167292.6513
43794,270884,5.014770407,0.000228304,2.11540588,0.000533217,0.91603326,488056.4241,-976104.8482
43794,368351,1.503414629,0.007011479,1.52586658,0.000326925,0.907546963,95678.72709,-191349.4542
43794,490644,2.423508088,0.001305573,1.812912258,0.000434097,0.869169065,124039.2793,-248070.5585
43794,588329,2.597478569,0.001996496,1.77073747,0.000532259,0.864294447,121501.6863,-242995.3725
43794,610157,1.169725369,0.001805295,1.774448096,0.000437997,0.930169209,121656.9884,-243305.9767
43794,777533,0.393107685,0.002386961,1.780555926,0.000699383,0.887804724,19810.35159,-39612.70318
43794,820551,2.616208481,0.004254345,1.638727523,0.000451036,0.913196592,190242.2738,-380476.5476
43794,929688,1.395996135,0.000232741,2.115822928,0.00052459,0.953627155,261056.6551,-522105.3102
43809,70552,1.94115235,0.000139118,2.157652068,0.00044625,0.908717946,52695.76698,-105383.534
43809,299138,3.171754973,1.63E-05,2.4952078,0.00050971,0.912857749,105059.2369,-210110.4739
43809,377496,0.702465409,0.001205435,1.76435725,0.00031676,0.745657021,5049.716494,-10091.43299
43809,420682,0.734881914,0.005413309,1.567636247,0.000353241,0.868626067,11725.36388,-23442.72776
43809,479719,3.053463249,9.03E-06,2.574110189,0.000511337,0.869695551,55675.53724,-111343.0745
43809,497708,4.442440215,4.21E-08,3.500854111,0.000811812,0.901481301,120359.7802,-240711.5605
43809,848708,2.047527775,0.004644668,1.605949065,0.000397628,0.881175612,39795.52041,-79583.04082
44070,513680,0.029413456,3.85E-07,3.155120731,0.000742556,0.99188985,211.7265073,-415.4530145
44344,64157,3.490766436,0.000140204,2.666697988,0.003635102,0.9790038,623402.6469,-1246797.294
44344,82376,0.472299689,0.015802614,1.406263433,0.000507846,0.847738367,5977.72353,-11947.44706
44344,444008,0.950642272,0.008804024,1.518853562,0.000483951,0.890716032,20781.63016,-41555.26033
44344,512193,0.410473429,0.003964828,1.775995641,0.001211026,0.937184991,24194.84652,-48381.69304
44344,722267,0.11856922,0.024062308,1.340623896,0.000472028,0.959374287,6532.767226,-13057.53445
44344,801163,1.321497746,0.010346019,1.462614629,0.000441426,0.797428046,17618.40782,-35228.81564
44344,810160,0.347013653,0.003961782,1.611977102,0.000331723,0.871687716,10096.23883,-20184.47767
44869,17522,0.115944765,0.021657122,1.318820312,0.000235927,0.973837988,15169.75592,-30331.51184
44869,93471,0.304178557,0.0027127,1.691021432,0.000403323,0.869914248,7258.470041,-14508.94008
44869,250314,0.366532338,0.012580059,1.427940387,0.00033841,0.898443236,16790.38584,-33572.77168
44869,268545,0.249792995,0.015814478,1.383423541,0.000285921,0.942182297,21579.89005,-43151.78009
44869,351614,0.268353263,0.014614053,1.430724257,0.000442726,0.944413927,24164.05453,-48320.10906
44869,691937,0.073689011,0.018673643,1.375803124,0.000505381,0.861110766,1209.121067,-2410.242135
44872,59355,0.018687053,0.03989395,1.186670892,0.000190665,1.057293422,6480.107909,-12952.21582
44872,70434,0.323036412,0.005389472,1.588996938,0.000409521,0.90529934,1687.560076,-3367.120151
44872,82269,0.690236781,0.020324859,1.310333778,0.00021919,0.894880962,14048.49083,-28088.98167
44872,83470,0.404871185,0.030925564,1.235217253,0.000220337,0.952834053,7508.290437,-15008.58087
44872,89972,0.009579307,0.032232937,1.253726128,0.000267775,1.024006672,24893.9197,-49779.8394
44872,95490,0.004025243,0.042777785,1.17177427,0.000193953,1.081280419,7376.94661,-14745.89322
44872,280223,0.07196674,0.018582147,1.385089745,0.00039537,0.986263667,18184.91912,-36361.83824
44872,832044,0.28645861,0.044468468,1.140183383,0.000219013,1.0336203,1531.347123,-3054.694247
44872,868601,0.107241106,0.012854262,1.431810519,0.000310231,0.974274673,19115.25836,-38222.51672
44872,924226,0.053687458,0.044063895,1.587281072,0.012319415,0.992195326,6190.235413,-12372.47083
44873,34525,0.039495124,0.037509625,1.20029666,0.000221251,1.010592796,2007.135118,-4006.270236
44873,60997,0.015154529,0.055739473,1.072209991,0.000177178,1.440349399,135.0333483,-262.0666966
44873,66642,0.007427543,0.045904582,1.156657244,0.000227954,1.090122386,944.6035763,-1881.207153
44873,69057,0.007336305,0.059792569,1.048016628,0.000199519,1.874639701,-32.63308621,73.26617243
44873,386655,0.076602158,0.039021966,1.204874646,0.000302271,1.002071202,3859.47093,-7710.941861
44873,430955,0.129081119,0.029544356,1.272492683,0.000347044,0.950253825,5912.093515,-11816.18703
44873,548497,0.114849331,0.044760001,1.142969492,0.000253122,1.022965172,842.1348865,-1676.269773
44873,589162,0.15332083,0.024385466,1.291068873,0.000311291,0.878749787,2184.014725,-4360.02945
44873,642558,0.104898638,0.027249227,1.32191018,0.000568393,0.938276989,4256.885732,-8505.771465
44873,654911,0.054933916,0.028437092,1.250026275,0.00029008,0.871691869,586.2144404,-1164.428881
44873,936742,0.490217467,0.021842331,1.272632754,0.00030229,0.72991578,3377.61979,-6747.239579
44927,30082,0.081357314,0.029498262,1.245535489,0.000238439,0.931460853,2642.115429,-5276.230858
44927,30152,0.078497838,0.027447728,1.286319085,0.000319147,0.960793611,5135.113413,-10262.22683
44927,32423,0.023548635,0.024424369,1.317008642,0.000312323,0.995389193,6088.129739,-12168.25948
44927,36385,0.231649468,0.012054247,1.450877379,0.000390444,0.920175965,14665.03152,-29322.06303
44927,81807,0.055606143,0.016273739,1.401666296,0.000344532,0.996552233,38240.52565,-76473.05129
44927,123588,0.012845143,0.032033314,1.234142472,0.000302577,0.91223624,157.5148061,-307.0296121
44927,202961,0.076687096,2.22E-21,4.249314833,125.0890414,1.05E-28,-349.6661374,707.3322748
44927,342322,0.02958194,0.035757201,1.209210739,0.00021937,0.995966157,1826.413173,-3644.826345
44927,508978,0.087923986,0.016557041,1.383972747,0.000307987,0.961590444,12595.63643,-25183.27286
44927,532738,0.150692058,0.014221875,1.394432668,0.000272286,0.918600045,8764.261868,-17520.52374
44927,576295,0.436073769,0.001937178,1.739654173,0.000383677,0.880692669,27565.81393,-55123.62785
